Date,Open,High,Low,Close,Volume
8/10/2007,13270.59,13306.52,13057.86,13239.54,338560000
8/9/2007,13652.33,13652.33,13270.68,13270.68,362490000
8/8/2007,13497.23,13695.82,13484.79,13657.86,288040000
8/7/2007,13467.72,13608.11,13347.17,13504.3,273340000
8/6/2007,13183.13,13470.16,13158.58,13468.78,311810000
8/3/2007,13462.25,13471.79,13175.24,13181.91,301800000
8/2/2007,13357.82,13503.33,13350.42,13463.33,264830000
8/1/2007,13211.09,13393.02,13132.65,13362.37,355960000
7/31/2007,13360.66,13498.53,13199.79,13211.99,319890000
7/30/2007,13266.21,13397.73,13219.14,13358.31,295450000
7/27/2007,13472.68,13520.8,13265.47,13265.47,337120000
7/26/2007,13783.12,13783.45,13335.3,13473.57,426880000
7/25/2007,13718.25,13822.22,13674.84,13785.07,266860000
7/24/2007,13940.9,13940.99,13701.59,13716.95,296990000
7/23/2007,13851.73,13973.99,13851.73,13943.42,237450000
7/20/2007,14000.73,14009.27,13797.67,13851.08,377650000
7/19/2007,13918.79,14015.85,13918.79,14000.41,265390000
7/18/2007,13955.05,13965.94,13823.6,13918.22,324400000
7/17/2007,13951.96,14021.95,13942.85,13971.55,266020000
7/16/2007,13907.09,13989.11,13894.98,13950.98,209060000
7/13/2007,13859.86,13932.29,13845.88,13907.25,223820000
7/12/2007,13579.33,13869.94,13579.17,13861.73,300520000
7/11/2007,13500.4,13590.95,13474.79,13577.87,224410000
7/10/2007,13648.59,13649.24,13496.17,13501.7,274420000
7/9/2007,13612.66,13670.46,13609,13649.97,192840000
7/6/2007,13559.01,13633.63,13537.95,13611.68,176040000
7/5/2007,13576.24,13580.06,13513.49,13565.84,188840000
7/3/2007,13531.53,13591.69,13531.53,13577.3,111580000
7/2/2007,13409.6,13537.87,13409.52,13535.43,196410000
6/29/2007,13422.61,13524.54,13314,13408.62,262110000
6/28/2007,13427.48,13498.29,13389.28,13422.28,207130000
6/27/2007,13336.93,13433.01,13259.86,13427.73,246010000
6/26/2007,13352.37,13452.52,13308.72,13337.66,240950000
6/25/2007,13360.09,13488.77,13299.78,13352.05,251720000
6/22/2007,13545.03,13545.11,13359.69,13360.26,380870000
6/21/2007,13486.66,13564.21,13398.87,13545.84,241170000
6/20/2007,13636.56,13674.36,13483.25,13489.42,274670000
6/19/2007,13611.68,13652.17,13577.22,13635.42,233720000
6/18/2007,13639,13667.94,13608.76,13612.98,174380000
6/15/2007,13556.65,13688.66,13556.49,13639.48,425080000
6/14/2007,13482.43,13581.61,13479.35,13553.73,228680000
6/13/2007,13287.62,13485.12,13287.62,13482.35,253050000
6/12/2007,13424.39,13449.5,13294.61,13295.01,233420000
6/11/2007,13424.39,13478.11,13381.64,13424.96,183300000
6/8/2007,13267.14,13431.22,13251.53,13424.39,242000000
6/7/2007,13463.48,13480.22,13259.82,13266.73,298880000
6/6/2007,13590.66,13591.07,13437.31,13465.67,236830000
6/5/2007,13673.19,13673.51,13551,13595.46,223040000
6/4/2007,13667.21,13690.38,13618.78,13676.32,177830000
6/1/2007,13628.69,13692,13624.39,13668.11,212780000
5/31/2007,13633,13673.07,13614.72,13627.64,243510000
5/30/2007,13517.89,13636.09,13456.73,13633.08,224780000
5/29/2007,13507.28,13564.66,13465.35,13521.34,205620000
5/25/2007,13441.94,13516.14,13440.07,13507.28,183470000
5/24/2007,13522.6,13624.55,13423.9,13441.13,240810000
5/23/2007,13540.84,13609.76,13505.17,13525.65,208260000
5/22/2007,13544.99,13586.68,13528.98,13539.95,201290000
5/21/2007,13556.53,13586.03,13529.14,13542.88,215550000
5/18/2007,13476.4,13558.48,13476.4,13556.53,282930000
5/17/2007,13487.53,13516.71,13447.79,13476.72,195800000
5/16/2007,13486.96,13489.57,13363.93,13487.53,237790000
5/15/2007,13346.05,13481.6,13339.47,13383.84,265250000
5/14/2007,13325.81,13383.76,13297.04,13346.78,199620000
5/11/2007,13212.2,13333.45,13212.04,13326.22,257840000
5/10/2007,13359.05,13359.13,13210.9,13215.13,224640000
5/9/2007,13300.62,13369.29,13278.35,13362.87,237040000
5/8/2007,13309.4,13314.43,13237.56,13309.07,225600000
5/7/2007,13264.13,13317.69,13260.8,13312.97,206190000
5/4/2007,13243.08,13284.53,13228.78,13264.62,236320000
5/3/2007,13206.65,13246.82,13196.03,13241.38,247240000
5/2/2007,13133.94,13256.33,13130.53,13211.88,251340000
5/1/2007,13062.75,13137.76,13041.3,13136.14,248960000
4/30/2007,13120.21,13162.06,13061.53,13062.91,264090000
4/27/2007,13104.04,13148,13073.4,13120.94,270910000
4/26/2007,13088.84,13132.8,13068.12,13105.5,251620000
4/25/2007,12951.42,13107.45,12951.42,13089.89,250170000
4/24/2007,12919.64,12989.86,12901.68,12953.94,238400000
4/23/2007,12961.98,12983.92,12916.63,12919.4,223290000
4/20/2007,12811.15,12966.29,12810.17,12961.98,415650000
4/19/2007,12799.77,12830.08,12734.92,12808.63,262590000
4/18/2007,12771.08,12838.46,12728.99,12803.84,261950000
4/17/2007,12719.56,12790.02,12707.45,12773.04,256880000
4/16/2007,12611.64,12731.18,12611.31,12720.46,225020000
4/13/2007,12551.91,12615.38,12530.21,12612.13,224240000
4/12/2007,12483.64,12557.35,12428.22,12552.96,218300000
4/11/2007,12573.12,12580.03,12455.85,12484.62,245470000
4/10/2007,12568.49,12588.56,12549.47,12573.85,214690000
4/9/2007,12562.64,12593.6,12555.32,12569.14,191590000
4/5/2007,12523.22,12572.47,12500.39,12560.2,164930000
4/4/2007,12511.36,12541.51,12495.75,12530.05,210130000
4/3/2007,12379.05,12534.27,12379.05,12510.3,220470000
4/2/2007,12354.52,12394.98,12324.28,12382.3,209420000
3/30/2007,12348.91,12416.68,12242.6,12354.35,233630000
3/29/2007,12301.48,12381.91,12267.59,12348.75,208160000
3/28/2007,12396.49,12396.49,12257.42,12300.36,224830000
3/27/2007,12468.67,12468.67,12377.27,12397.29,209340000
3/26/2007,12480.37,12486.78,12367.17,12469.07,219960000
3/23/2007,12460.5,12511.05,12448.65,12481.01,206410000
3/22/2007,12446.72,12476.28,12408.51,12461.14,232700000
3/21/2007,12288.98,12480.45,12263.51,12447.52,246000000
3/20/2007,12226.81,12294.03,12213.11,12288.1,196620000
3/19/2007,12110.41,12234.67,12110.41,12226.17,208480000
3/16/2007,12159.68,12190.36,12082.13,12110.41,388660000
3/15/2007,12133.16,12188.12,12105.92,12159.68,232600000
3/14/2007,12074.52,12142.94,11939.61,12133.4,333450000
3/13/2007,12307.49,12307.57,12071.48,12075.96,312340000
3/12/2007,12275.68,12349.95,12246.52,12318.62,219580000
3/9/2007,12262.06,12330.88,12228.5,12276.32,211040000
3/8/2007,12193.33,12303.64,12193.33,12260.7,241070000
3/7/2007,12204.46,12256.94,12178.99,12192.45,263540000
3/6/2007,12051.17,12224.41,12050.61,12207.59,278810000
3/5/2007,12111.61,12188.84,12039.11,12050.41,278770000
3/2/2007,12233.78,12247.4,12107.37,12114.1,315180000
3/1/2007,12268.63,12289.22,12059.54,12234.34,372010000
2/28/2007,12214.92,12353.47,12186.04,12268.63,412820000
2/27/2007,12628.9,12629.38,12086.06,12216.24,393300000
2/26/2007,12647.88,12697.23,12608.47,12632.26,230080000
2/23/2007,12679.89,12682.13,12628.02,12647.48,215430000
2/22/2007,12735.77,12763.73,12650.61,12686.02,206860000
2/21/2007,12782.87,12782.87,12707.17,12738.41,213470000
2/20/2007,12766.85,12795.93,12704.68,12786.64,205760000
2/16/2007,12764.13,12769.17,12744.02,12767.57,243560000
2/15/2007,12741.7,12779.03,12728.72,12765.01,183280000
2/14/2007,12651.29,12759.4,12651.21,12741.86,210880000
2/13/2007,12549.19,12658.22,12549.19,12654.85,204940000
2/12/2007,12580.11,12607.51,12536.21,12552.55,174980000
2/9/2007,12638.03,12675.68,12545.1,12580.83,220330000
2/8/2007,12665.67,12665.83,12575.86,12637.63,193820000
2/7/2007,12656.86,12700.28,12630.5,12666.87,194020000
2/6/2007,12661.66,12680.57,12633.94,12666.31,201010000
2/5/2007,12653.41,12681.21,12629.86,12661.74,204140000
2/2/2007,12673.84,12683.93,12638.35,12653.49,203610000
2/1/2007,12617.2,12682.57,12616.08,12673.68,235130000
1/31/2007,12520.03,12657.02,12505.2,12621.69,258410000
1/30/2007,12492.23,12538.45,12459.46,12523.31,244040000
1/29/2007,12487.1,12542.7,12481.49,12490.78,234510000
1/26/2007,12503.28,12539.09,12431.34,12487.02,247020000
1/25/2007,12621.77,12622.65,12487.34,12502.56,275780000
1/24/2007,12534.37,12623.45,12531.08,12621.77,216920000
1/23/2007,12477.81,12554.23,12468.35,12533.8,236760000
1/22/2007,12565.53,12572.58,12450.89,12477.16,293400000
1/19/2007,12567.93,12586.84,12523.55,12565.53,287480000
1/18/2007,12575.06,12611.91,12547.34,12567.93,250690000
1/17/2007,12571.46,12614,12550.55,12577.15,272720000
1/16/2007,12555.84,12585.08,12538.93,12582.59,242720000
1/12/2007,12514.66,12561.04,12489.66,12556.08,256530000
1/11/2007,12442.96,12544.46,12442.96,12514.98,261720000
1/10/2007,12417,12451.61,12355.63,12442.16,226570000
1/9/2007,12424.77,12466.43,12369.17,12416.6,225190000
1/8/2007,12392.01,12445.92,12337.37,12423.49,223500000
1/5/2007,12480.05,12480.13,12365.41,12398.01,235220000
1/4/2007,12473.16,12510.41,12403.86,12480.69,259060000
1/3/2007,12459.54,12580.35,12404.82,12474.52,327200000
12/29/2006,12500.48,12526.03,12451.13,12463.15,161560000
12/28/2006,12510.57,12529.88,12478.13,12501.52,126740000
12/27/2006,12408.43,12519.22,12407.79,12510.57,143650000
12/26/2006,12341.94,12418.2,12337.05,12407.63,110210000
12/22/2006,12413.08,12420.21,12341.7,12343.22,143650000
12/21/2006,12461.62,12483.73,12396.01,12421.25,192090000
12/20/2006,12471.32,12498.47,12456.58,12463.87,193300000
12/19/2006,12439.51,12491.91,12397.61,12471.32,233450000
12/18/2006,12446.24,12490.7,12428.94,12441.27,237310000
12/15/2006,12417.96,12486.3,12417.88,12445.52,417750000
12/14/2006,12317.5,12431.26,12307.01,12416.76,253900000
12/13/2006,12312.71,12368.61,12301.56,12317.5,213520000
12/12/2006,12328.24,12333.92,12252.05,12315.58,248140000
12/11/2006,12306.21,12354.59,12297.63,12328.48,213850000
12/8/2006,12278.41,12332.88,12243.08,12307.49,240800000
12/7/2006,12310.13,12360.76,12264.47,12278.41,251340000
12/6/2006,12328.72,12335.45,12294.83,12309.25,220840000
12/5/2006,12283.69,12335.37,12276.08,12331.6,233170000
12/4/2006,12195.57,12309.97,12195.57,12283.85,270630000
12/1/2006,12220.97,12248.04,12089.98,12194.13,275410000
11/30/2006,12226.73,12275.12,12162.48,12221.93,294890000
11/29/2006,12134.4,12240.67,12134.4,12226.73,219270000
11/28/2006,12118.94,12149.19,12072.6,12136.45,222630000
11/27/2006,12279.13,12279.53,12110.81,12121.71,236740000
11/24/2006,12321.71,12324.11,12258.86,12280.17,77630000
11/22/2006,12321.91,12361,12302.76,12326.95,177740000
11/21/2006,12312.13,12339.85,12296.03,12321.59,216660000
11/20/2006,12340.71,12355.23,12302.52,12316.54,228960000
11/17/2006,12304.62,12342.56,12277.4,12342.56,285110000
11/16/2006,12250.05,12325.91,12250.05,12305.82,223350000
11/15/2006,12214.37,12291.73,12205.76,12251.71,258840000
11/14/2006,12132.44,12228.01,12084.97,12218.01,255300000
11/13/2006,12097.7,12164.7,12084.81,12131.88,194050000
11/10/2006,12102.74,12127.08,12074.01,12108.43,204440000
11/9/2006,12174.7,12187.03,12090.1,12103.3,275340000
11/8/2006,12147.38,12193.75,12102.9,12176.54,252650000
11/7/2006,12104.75,12196.32,12101.06,12156.77,222400000
11/6/2006,11985.16,12117.71,11984.76,12105.55,211250000
11/3/2006,12018.3,12061.52,11965.31,11986.04,197740000
11/2/2006,12023.98,12032.55,11979,12018.54,222140000
11/1/2006,12080.25,12123.96,12007.17,12031.02,245720000
10/31/2006,12086.18,12113.39,12025.34,12080.73,277410000
10/30/2006,12089.14,12117.23,12049.92,12086.5,206240000
10/27/2006,12164.78,12164.86,12073.53,12090.26,277340000
10/26/2006,12134.84,12167.02,12096.1,12163.66,237150000
10/25/2006,12127.24,12147.97,12081.77,12134.68,238470000
10/24/2006,12116.51,12133.8,12079.05,12127.88,257650000
10/23/2006,12116.51,12125.16,11971.79,12116.91,288780000
10/20/2006,12013.01,12048.87,11941.94,12002.37,313840000
10/19/2006,11988.92,12027.74,11966.91,12011.73,260150000
10/18/2006,11947.62,12049.51,11947.62,11992.68,344650000
10/17/2006,11977.4,11979.08,11887.19,11950.02,238130000
10/16/2006,11961.31,11997.25,11945.54,11980.6,271740000
10/13/2006,11947.22,11960.51,11908.8,11960.51,295100000
10/12/2006,11854.13,11959.63,11854.05,11947.7,291010000
10/11/2006,11865.49,11875.98,11794.17,11852.13,256040000
10/10/2006,11857.73,11877.9,11829.71,11867.17,227210000
10/9/2006,11849.56,11872.94,11813.22,11857.81,177940000
10/6/2006,11865.49,11865.57,11800.5,11850.21,242980000
10/5/2006,11844.38,11870.06,11821.23,11866.69,253550000
10/4/2006,11722.94,11851.25,11707.49,11850.61,281860000
10/3/2006,11670.11,11758.95,11653.06,11727.34,230570000
10/2/2006,11678.99,11726.94,11658.66,11670.35,198010000
9/29/2006,11718.05,11741.99,11677.79,11679.07,216040000
9/28/2006,11689.4,11728.46,11660.42,11718.45,236500000
9/27/2006,11670.19,11720.77,11659.62,11689.24,296890000
9/26/2006,11575.73,11670.27,11567.65,11669.39,283670000
9/25/2006,11509.3,11616.48,11486,11575.81,267990000
9/22/2006,11532.91,11533.07,11474.56,11508.1,198480000
9/21/2006,11611.67,11630.56,11501.77,11533.23,241370000
9/20/2006,11542.28,11628.88,11542.2,11613.19,226390000
9/19/2006,11554.6,11562.05,11480.56,11540.91,178880000
9/18/2006,11559.97,11588.38,11528.11,11555,192680000
9/15/2006,11528.75,11613.51,11528.75,11560.77,365450000
9/14/2006,11543.4,11549.08,11495.37,11527.39,203780000
9/13/2006,11487.69,11567.25,11476.16,11543.32,214190000
9/12/2006,11396.84,11512.98,11395.71,11498.09,237300000
9/11/2006,11389.87,11421.25,11342.17,11396.84,216000000
9/8/2006,11332.24,11402.84,11331.04,11392.11,161650000
9/7/2006,11405.16,11405.24,11323.84,11331.44,213670000
9/6/2006,11466.23,11466.23,11395.15,11406.2,190990000
9/5/2006,11461.83,11488.17,11438.06,11469.28,184960000
9/1/2006,11382.75,11476.48,11382.75,11464.15,168010000
8/31/2006,11383.47,11405.32,11369.78,11381.15,156960000
8/30/2006,11365.98,11407.08,11355.69,11382.91,180100000
8/29/2006,11352.65,11379.55,11299.58,11369.94,198620000
8/28/2006,11285.33,11387.79,11273.49,11352.01,180810000
8/25/2006,11301.22,11317.43,11260.28,11284.05,150200000
8/24/2006,11297.82,11334.72,11273.89,11304.46,170710000
8/23/2006,11337.12,11370.82,11264.04,11297.9,170410000
8/22/2006,11344.41,11383.71,11303.34,11339.84,213690000
8/21/2006,11380.67,11380.99,11321.99,11345.05,196220000
8/18/2006,11333.76,11381.47,11317.67,11381.47,282660000
8/17/2006,11327.36,11372.42,11298.38,11334.96,243000000
8/16/2006,11224.91,11340.8,11224.91,11327.12,219190000
8/15/2006,11098.03,11234.27,11098.03,11230.26,208750000
8/14/2006,11089.07,11202.73,11079.78,11097.87,205830000
8/11/2006,11121.16,11121.16,11042.64,11088.03,166870000
8/10/2006,11073.14,11143.98,11044.72,11124.37,211270000
8/9/2006,11168.47,11250.84,11068.57,11076.18,231270000
8/8/2006,11218.18,11276.29,11141.82,11173.59,261520000
8/7/2006,11239.47,11245.95,11190.56,11219.38,169710000
8/4/2006,11244.59,11344.17,11187.36,11240.35,210410000
8/3/2006,11195.28,11269.49,11144.46,11242.59,211890000
8/2/2006,11125.57,11229.46,11125.25,11199.93,229410000
8/1/2006,11184.8,11185.28,11083.86,11125.73,199150000
7/31/2006,11218.9,11219.06,11178.32,11185.68,226190000
7/28/2006,11102.11,11243.31,11102.03,11219.7,269730000
7/27/2006,11104.19,11187.76,11087.55,11100.43,286530000
7/26/2006,11102.91,11157.82,11048.16,11102.51,287170000
7/25/2006,11051.05,11133.81,10999.9,11103.71,281840000
7/24/2006,10868.7,11065.95,10868.62,11051.05,269370000
7/21/2006,10937.94,10951.77,10838.85,10868.38,433240000
7/20/2006,11007.26,11037.28,10924.98,10928.1,336300000
7/19/2006,10797.39,11038.48,10797.39,11011.42,343400000
7/18/2006,10745.84,10813.79,10683.32,10799.23,288860000
7/17/2006,10739.35,10802.67,10714.71,10747.36,251640000
7/14/2006,10846.53,10848.37,10701.34,10739.35,312080000
7/13/2006,11012.62,11012.62,10832.93,10846.29,328780000
7/12/2006,11133.97,11149.96,10995.97,11013.18,266320000
7/11/2006,11102.59,11151.18,11027.99,11134.77,298130000
7/10/2006,11091.71,11174.47,11090.04,11103.55,207740000
7/7/2006,11224.18,11224.18,11066.01,11090.67,253730000
7/6/2006,11147.12,11257.08,11147.12,11225.3,224520000
7/5/2006,11225.06,11225.06,11123.32,11151.82,248320000
7/3/2006,11149.34,11231.3,11149.34,11228.02,134790000
6/30/2006,11190.8,11235.63,11150.06,11150.22,365670000
6/29/2006,10974.36,11195.54,10974.36,11190.8,337830000
6/28/2006,10925.3,10981.25,10902.48,10973.56,260240000
6/27/2006,11048.24,11064.09,10920.73,10924.74,269010000
6/26/2006,10990.29,11048.72,10973.72,11045.28,202770000
6/23/2006,11019.19,11074.26,10973.4,10989.09,221940000
6/22/2006,11077.78,11077.78,10986.14,11019.11,250460000
6/21/2006,10975.24,11131.73,10971.72,11079.46,309290000
6/20/2006,10942.03,11029.83,10938.42,10974.84,274060000
6/19/2006,11014.87,11057.61,10907.29,10942.11,377040000
6/16/2006,11014.38,11045.2,10984.13,11014.55,451930000
6/15/2006,10817.48,11036.48,10817.48,11015.19,358870000
6/14/2006,10706.78,10817,10698.85,10816.92,355620000
6/13/2006,10783.14,10862.3,10700.93,10706.14,399220000
6/12/2006,10892,10927.12,10790.26,10792.58,272490000
6/9/2006,10939.14,10976.2,10871.59,10891.92,272930000
6/8/2006,10929.7,10964.68,10757.55,10938.82,442150000
6/7/2006,11002.06,11077.38,10928.34,10930.9,333490000
6/6/2006,11048.24,11094.26,10926.42,11002.14,385870000
6/5/2006,11247.55,11248.79,11040.24,11048.72,254990000
6/2/2006,11260.52,11285.82,11191.53,11247.87,268640000
6/1/2006,11169.03,11270.21,11150.07,11260.28,295150000
5/31/2006,11091.15,11183.04,11085.38,11168.31,353660000
5/30/2006,11277.25,11278.13,11094.35,11094.43,261260000
5/26/2006,11211.69,11283.49,11211.54,11278.61,240330000
5/25/2006,11114.96,11214.98,11114.96,11211.05,295350000
5/24/2006,11100.11,11168.24,11030.47,11117.32,466330000
5/23/2006,11126.29,11202.65,11097.31,11098.35,315860000
5/22/2006,11143.42,11175.35,11040.07,11125.33,340590000
5/19/2006,11124.37,11180.29,11075.22,11144.06,485500000
5/18/2006,11206.17,11247.39,11127.09,11128.29,338300000
5/17/2006,11410.13,11410.13,11174.38,11205.61,399460000
5/16/2006,11428.21,11460.55,11392.67,11419.89,307170000
5/15/2006,11380.43,11435.34,11333.04,11428.77,300550000
5/12/2006,11500.01,11500.01,11374.74,11380.99,321240000
5/11/2006,11639.29,11639.45,11479.44,11500.73,322510000
5/10/2006,11630.48,11670.19,11595.18,11642.65,284530000
5/9/2006,11584.62,11640.73,11572.05,11639.77,263250000
5/8/2006,11576.37,11603.59,11561.97,11584.54,309920000
5/5/2006,11440.62,11586.38,11440.62,11577.74,338910000
5/4/2006,11401.8,11463.11,11401.8,11438.86,333940000
5/3/2006,11414.69,11424.93,11362.42,11400.28,380540000
5/2/2006,11345.21,11427.65,11345.13,11416.45,335420000
5/1/2006,11367.78,11428.37,11329.44,11343.29,365970000
4/28/2006,11358.33,11417.66,11347.21,11367.14,738440000
4/27/2006,11349.53,11416.93,11275.3,11382.51,361740000
4/26/2006,11283.25,11379.87,11282.77,11354.49,270270000
4/25/2006,11336.56,11355.37,11260.84,11283.25,289230000
4/24/2006,11346.81,11359.7,11305.83,11336.32,232000000
4/21/2006,11343.45,11405.88,11316.79,11347.45,325090000
4/20/2006,11278.53,11384.11,11275.05,11342.89,336420000
4/19/2006,11265.4,11302.95,11236.19,11278.77,292280000
4/18/2006,11074.58,11280.45,11074.58,11268.77,309660000
4/17/2006,11137.33,11159.99,11039.12,11073.78,239730000
4/13/2006,11130.13,11178.4,11105.8,11137.65,230870000
4/12/2006,11089.47,11144.14,11087.47,11129.97,212590000
4/11/2006,11141.33,11186.64,11053.17,11089.63,266080000
4/10/2006,11119.88,11185.54,11117.08,11141.33,207380000
4/7/2006,11217.14,11269.3,11108.02,11120.04,256290000
4/6/2006,11233.01,11246.91,11167.03,11216.5,240370000
4/5/2006,11203.21,11250.99,11169.35,11239.55,250190000
4/4/2006,11142.54,11226.98,11123.57,11203.85,246950000
4/3/2006,11113,11247.87,11113,11144.94,278440000
3/31/2006,11151.34,11191.36,11105.65,11109.32,317000000
3/30/2006,11216.34,11259.16,11117.64,11150.7,276900000
3/29/2006,11154.94,11244.35,11154.94,11215.7,279470000
3/28/2006,11250.11,11281.77,11145.02,11154.54,272490000
3/27/2006,11280.13,11280.45,11229.86,11250.11,226240000
3/24/2006,11270.61,11316.09,11244.03,11279.97,240800000
3/23/2006,11317.35,11327.2,11237.15,11270.29,292420000
3/22/2006,11234.51,11328.8,11226.42,11317.43,342980000
3/21/2006,11275.89,11334.96,11221.54,11235.47,331800000
3/20/2006,11278.93,11308.39,11259.8,11274.53,247410000
3/17/2006,11254.12,11290.07,11254.12,11279.65,480830000
3/16/2006,11210.97,11282.45,11210.57,11253.24,306150000
3/15/2006,11149.76,11226.74,11138.93,11209.77,274740000
3/14/2006,11076.02,11161.35,11058.65,11151.34,251560000
3/13/2006,11067.61,11116.68,11056.33,11076.02,251020000
3/10/2006,10972.92,11098.99,10972.92,11076.34,257440000
3/9/2006,11005.66,11049.12,10963.88,10972.28,266390000
3/8/2006,10977.08,11026.71,10922.73,11005.74,276610000
3/7/2006,10957.31,10989.01,10928.74,10980.69,284770000
3/6/2006,11022.47,11037.12,10929.22,10958.59,292510000
3/3/2006,11024.23,11106.68,10984.61,11021.59,365750000
3/2/2006,11052.57,11052.57,10986.05,11025.51,274280000
3/1/2006,10993.25,11069.38,10991.97,11053.53,270620000
2/28/2006,11096.75,11100.19,10978.61,10993.41,325450000
2/27/2006,11062.81,11132.61,11061.73,11097.55,268610000
2/24/2006,11065.77,11085.54,11010.22,11061.85,247270000
2/23/2006,11133.52,11135.89,11052.73,11069.22,270410000
2/22/2006,11065.29,11159.18,11060.33,11137.17,337280000
2/21/2006,11115.48,11140.77,11050.81,11069.06,270410000
2/17/2006,11119.56,11131.95,11077.7,11115.32,329160000
2/16/2006,11059.05,11120.76,11046.4,11120.68,302980000
2/15/2006,11025.67,11068.74,10989.72,11058.97,298850000
2/14/2006,10890.72,11047.68,10890.72,11028.39,307060000
2/13/2006,10915.21,10939.86,10849.89,10892.32,244330000
2/10/2006,10883.51,10944.99,10820.2,10919.05,303570000
2/9/2006,10859.42,10952.27,10855.74,10883.35,314190000
2/8/2006,10742.16,10865.42,10740.63,10858.62,330080000
2/7/2006,10796.42,10822.76,10737.67,10749.76,351880000
2/6/2006,10793.3,10814.51,10770.97,10798.27,263190000
2/3/2006,10849.57,10863.58,10779.06,10793.62,346600000
2/2/2006,10950.11,10950.11,10827.16,10851.98,314190000
2/1/2006,10862.14,10967.57,10852.82,10953.95,333580000
1/31/2006,10900.4,10923.45,10862.14,10864.86,369370000
1/30/2006,10908.49,10930.5,10887.44,10899.92,323690000
1/27/2006,10815.32,10932.34,10804.75,10907.21,398810000
1/26/2006,10711.02,10827.96,10710.94,10809.47,400550000
1/25/2006,10713.26,10760.57,10672.6,10709.74,412460000
1/24/2006,10690.21,10750.31,10686.04,10712.22,375980000
1/23/2006,10668.75,10737.04,10666.35,10688.77,366090000
1/20/2006,10880.71,10880.71,10661.15,10667.39,519090000
1/19/2006,10855.18,10915.95,10852.13,10880.71,370960000
1/18/2006,10890.08,10890.08,10817.32,10854.86,361540000
1/17/2006,10957.87,10957.87,10875.6,10896.32,251470000
1/13/2006,10961.48,10992.69,10921.53,10959.87,209940000
1/12/2006,11043.44,11045.84,10951.23,10962.36,296400000
1/11/2006,11011.66,11047.76,10991.97,11043.44,266260000
1/10/2006,11010.46,11013.98,10949.87,11011.58,264270000
1/9/2006,10959.47,11020.15,10944.43,11011.9,248240000
1/6/2006,10875.45,10968.84,10875.45,10959.31,291740000
1/5/2006,10880.39,10908.25,10843.65,10882.15,250910000
1/4/2006,10843.97,10892.64,10833.9,10880.15,271490000
1/3/2006,10718.3,10862.78,10684.45,10847.41,302950000
12/30/2005,10783.86,10783.86,10709.42,10717.5,191020000
12/29/2005,10795.7,10825.24,10779.22,10784.82,160010000
12/28/2005,10778.25,10825.16,10778.25,10796.26,153230000
12/27/2005,10883.75,10932.82,10776.49,10777.77,174190000
12/23/2005,10883.27,10904.8,10869.83,10883.27,126720000
12/22/2005,10831.56,10891.04,10829.16,10889.44,229500000
12/21/2005,10805.63,10900.89,10805.63,10833.73,257850000
12/20/2005,10836.93,10860.14,10789.62,10805.55,254440000
12/19/2005,10875.51,10922.41,10825.64,10836.53,331170000
12/16/2005,10881.67,10940.34,10869.27,10875.59,419040000
12/15/2005,10883.43,10938.74,10865.42,10881.67,297560000
12/14/2005,10821.32,10919.77,10820.32,10883.51,336440000
12/13/2005,10765.69,10871.51,10751.36,10823.72,329050000
12/12/2005,10778.66,10811.71,10735.11,10767.77,254130000
12/9/2005,10751.76,10805.95,10729.91,10778.58,238930000
12/8/2005,10808.43,10847.25,10729.67,10755.12,253290000
12/7/2005,10856.86,10868.06,10764.01,10810.91,243490000
12/6/2005,10835.41,10936.2,10835.41,10856.86,264630000
12/5/2005,10876.95,10876.95,10810.67,10835.01,237340000
12/2/2005,10912.01,10921.37,10861.66,10877.51,214900000
12/1/2005,10806.03,10934.9,10806.03,10912.57,256980000
11/30/2005,10883.91,10924.82,10803.87,10805.87,257650000
11/29/2005,10888.48,10959.79,10888.07,10888.16,255250000
11/28/2005,10932.74,10951.93,10881.63,10890.72,259360000
11/25/2005,10916.09,10955.48,10914.49,10931.62,122460000
11/23/2005,10871.43,10950.75,10855.34,10916.09,236740000
11/22/2005,10815.96,10877.43,10787.22,10871.43,311190000
11/21/2005,10766.33,10835.33,10761.05,10820.28,250280000
11/18/2005,10719.34,10796.26,10697.25,10766.33,351030000
11/17/2005,10677,10727.67,10665.55,10720.22,274320000
11/16/2005,10683.03,10712.22,10652.27,10674.76,286000000
11/15/2005,10697.17,10741.99,10664.27,10686.44,267560000
11/14/2005,10686.6,10710.06,10674.28,10697.17,211290000
11/11/2005,10640.1,10696.45,10637.43,10686.04,195880000
11/10/2005,10541.16,10655.53,10519.39,10640.1,293350000
11/9/2005,10539.24,10601.92,10519.55,10546.21,244430000
11/8/2005,10574.18,10574.22,10524.28,10539.72,201770000
11/7/2005,10531.24,10593.35,10520.43,10586.23,241260000
11/4/2005,10523.23,10552.38,10479.39,10530.76,230870000
11/3/2005,10470.49,10561.16,10470.49,10522.59,320900000
11/2/2005,10406.29,10493.54,10388.76,10472.73,279710000
11/1/2005,10440.07,10455.28,10406.04,10406.77,294480000
10/31/2005,10403.17,10486.65,10403.17,10440.07,320080000
10/28/2005,10231.15,10404.7,10231.15,10402.77,283060000
10/27/2005,10344.74,10349.22,10229.95,10229.95,236490000
10/26/2005,10377.39,10434.47,10336.82,10344.98,266810000
10/25/2005,10383.88,10411.65,10316.88,10377.87,246960000
10/24/2005,10216.11,10387,10216.11,10385,263690000
